StdURL parsing code doesn't lower case scheme name;minor
CreateFromIThread does not work;minor
Mac OS - Russian pages not well kerned;minor
Widgets have misleading appearance;minor
"applying style to input type=""button"" kills text centering";minor
[PP] Mac - pressing Tab inserts space in text input control;minor
incorrect size reported by JS window properties;minor
White text selected on a white background is invisible;minor
on startup: XML Error in file 'chrome://global/locale/taskbar.rdf';minor
directory.xul file shows up briefly in URL field on ftp load;minor
Localization problems in Bookmark properties dialog;minor
Cache must obey 'Vary:' HTTP header;minor
Javascript animation does not finish;minor
Anchor tag outside table cell breaks cell width;minor
Font style reverts after one paragraph after NOSCRIPT tag;minor
pref-navigator.dtd contains duplicate keys;minor
Incremental Reflow not being applied to Entire Page;minor
CSS2 borders displaying on components with no height;minor
viewsource: namespaces before element names get extra space;minor
Pixels missing from W's;minor
Selectboxes draw behind taskbar;minor
Editor underlines named anchors but browser doesn't when anchor is not terminated;minor
The value of the out_flags fields when PR_Poll returns 0 or -1;minor
[FLOAT] Problem with reflow around images;minor
Browser freezes temp. after highlighting text on /. page;minor
Stylesheet-based text mouseovers don't work properly;minor
[FIX-html.css]Default rendering of LEGEND ugly/inconsistent;minor
"""Blocked Cookies"" is bad wording";minor
Font properties of hyperlinks not remembered for redraw;minor
NSPR's shared library loader doesn't properly report errors under beos;minor
urltest fails one of the tests;minor
Build warning looking serious (uninitialized variable used);minor
view source doesn't color end of internal subset properly;minor
[regression] JA strings in SmartDownload UI truncated;minor
difficult to select text (like in location bar);minor
tooltips lack 'target' and 'href' of AREA elements in imagemaps;minor
Form.reset() JavaScript test case (frm008.html) fails;minor
nsBinaryInputStream::ReadStringZ includes 0 byte and nsCString::AssignWithConversion complains about it;minor
Selecting overlapping text is ugly.;minor
<dl><dd><ul> is red;minor
scriptlevel is not incremented automatically in fractions;minor
Related Links titles get displayed over scroll bar arrows;minor
[FIX]<optgroup> in <select> breaks scrolling drop down lists;minor
"[FIX]can't change the input[type=""radio""] color property";minor
TEXTAREA.value updates are slow and cause flicker;minor
NSS/SSL won't send self-signed server or client-auth certs;minor
when an empty clipboard is read from an uncaught exception occurs.;minor
tooltip doesn't change immediately when going online or offline;minor
Kbd Focus should shift to main window after CR/NL;minor
Can't add language XX when XX-YY is present;minor
"[FIX]Bad SIZE for <INPUT type=""TEXT""> should default to SIZE=20";minor
Tab order not obeyed;minor
"ROWSPAN = ""0"" tretaed differently than NS 4.x";minor
Throbber fails to fully animate during page loading;minor
[DPD]triangle looks bad for combo btn;minor
images fail to display if name is prefixed with space in double quotes;minor
anomalies while selecting letter-spaced words in test0.html;minor
File picker select widgets have annoying no-click dead zones;minor
Selected text shouldn't display/reverse background;minor
nsScriptSecurityManager::CheckLoadURI should not build up the protocolList every time it is called;minor
doesn't reads this pdf.;minor
"Page is not displayed when includes a ""bad tag"". Ex: <tag_>";minor
{css1} Text input changes background when clicked;minor
[4.xP] </noscript> without <noscript> not ignored;minor
Dragging InetShortcuts created by IE into Nav doesn't work;minor
Log-in failure;minor
function may return undefined value;minor
Can't highlight text in a link;minor
Toolbar chrome background has bad coloring on Linux in 8-bit;minor
[XBL] Use display attr for display type instead of extends;minor
Segmentation Fault When Setting cookie via http from 127.0.0.1;minor
This page renders really badly, due to columns.;minor
sawmill.themes.org appears too wide;minor
Scrolling mouse wheel closes menus;minor
Bookmark content's submenu display area too wide in Classic theme;minor
images in scrollbarbutton are not centered;minor
"cookies can not be removed when preferences are set to ""disabled cookies""";minor
Win32 - When BIG tag present, highlighting wrong;minor
Clicking Composer Grippy shortens to smaller state, then works;minor
Previously selected item no longer selected by default in dropdown;minor
relatively positioned linked images are invisible;minor
Cookies prefs need some text rewrite;minor
Memory leak mozilla/widget/src/windows/nsFileWidget.cpp;minor
Centered text inside INPUT=TEXT fields, moves to left on selecting or changing;minor
Drag tracking starts late;minor
'inline-table' should not be recognised by CSS parser;minor
JPEG Image Doesn't load;minor
Eliminate nsIContent::IsSynthetic();minor
Language Preference limited to 5 characters;minor
Spacebar to trigger buttons should behave more like win32 native buttons;minor
View image - image type in title bar based on file extension;minor
Page doesn't render properly without .swf file;minor
"about:blank shouldn't display ""document: done"".";minor
focus problems with gtk based plugins;minor
BeOS - User-Agent string is wrong;minor
sdrtest ignores -d flag.;minor
nsObserverService unnecessarily uses nsString;minor
borders do not render because of missing width units;minor
"[MF]Document name when printing is incorrect (""New Layout Document"")";minor
need Components.isSuccessCode;minor
CSS Padding crops cell width;minor
Text in articles does not wrap correctly (table-layout: fixed);minor
add ``trap'' to XPCOM_DEBUG_BREAK flags;minor
CSS: small-caps/uppercase: ?ß should become SS;minor
nsInputStreamTee::WriteSegmentFun has a minor bug;minor
cache leaks 8 bytes on shutdown;minor
Euro and z caron in Windows-1252 character set are not displayed;minor
can't build nspr with published NSS instructions;minor
ImageListener confuses leak logging;minor
Clicking on end of line in textbox puts caret a few pixels higher than it should be (insertion point);minor
margins incorrectly calculated for <caption> on page load;minor
"PostScript DSC ""%%Pages"" comment is always zero [ps][print][quick]";minor
add minimal logging to nsDocShell;minor
window control menu doesn't work;minor
TARGET attribute is not used by BASE element;minor
load viewsource.css from view source window instead of on startup;minor
when DNS fails, a dialog should pop up;minor
xpconnect needs instanceof for classes;minor
Output PS file has title 'Test Title' [print][ps][quick];minor
"miss-alligned tables.  Writing carries over into side ""section""";minor
FMM: Freeing mismatched memory in delete(void *) {1 occurrence};minor
PR_RmDir() does not handle ENOTEMPTY on Linux;minor
[FIX]Mozilla 0.8.1 doesn't respect empty 'size' attribute in <input>;minor
ssl_Poll() mishandles PR_POLL_WRITE+handshake+data available;minor
Disappearing Tables;minor
[4.xP]Font styles incorrect;minor
nsIFactory.h is checked in, even though nsIFactory.idl exists;minor
Have to open new window after disabling javascript to see <noscript> content.;minor
Handling of <?xml-stylesheet?> without href attribute;minor
break nsBlockReflowState out of nsBlockFrame.cpp;minor
remove redundant test from nsBlockFrame::ReflowDirtyChild();minor
remove redundant implementation in nsBlockReflowState::GetAvailableSpace();minor
remove vestigial |aDeltaY| argument from nsBlockFrame::RecoverStateFrom();minor
[FIX][Win32] kDoubleClickMoveThreshold should not be hard-coded;minor
{compat} Spaces in 'href' atttribute lost in content sink;minor
Improve winking smily;minor
remove redundancy from BRS_ISINLINEINCRREFLOW optimization;minor
Get style.zIndex not yet implemented;minor
whitespace after closing noscript tag needed;minor
death to iostreams in htmlparser!;minor
Wrapping could be wrong on lines without spaces.;minor
Mis-parses inline image URL;minor
internal-gopher-* <img> sources not recognised;minor
Live window resizing on Mac OS X [FizzillaCFM];minor
Tree column resizing should use live updating on Mac OS;minor
Put list-style-image back into nsComputedDOMStyle.cpp;minor
proxyObject.xpt is missing from packaging manifests;minor
alert box whenever I fill out an online form;minor
Small speed improvements for mozTXTToHTMLConv;minor
uncaught exception in filepicker.js;minor
Paste (using middle button) of clipboard contents that come from a remote window fails;minor
Scroll bars dont render correctly for fixed boxes.;minor
onmouseover certain links moves whole page rendering down;minor
ftp through proxy causes assertion;minor
bad string usage in nsAboutProtocolHandler.cpp;minor
nsCSSFrameConstructor's debug output shout be controllable via environment variable;minor
Remove ExpatDTD if obsolete;minor
document.styleSheets.foopy is first style sheet, should be undefined;minor
BACK button in FTP mode doesn't refresh contents;minor
&foo not rendered properly (quirks);minor
scaled (width/height) gifs arent displayed;minor
Update site-policies documentation;minor
View -> Languages and Web Content -> Download More should not bring up restart mozilla dialouge;minor
Events do not work on the HTML tag (Related to bug 3140?);minor
DNS: IPv4 dotted quad URL's fail b/c we reverse lookup (PTR);minor
Two flashing cursors;minor
Attempts to scroll the window to very high Y coords go to the beginning, not the end.;minor
nsCachePrefObserver::Install can return an uninitialized nsresult;minor
Radio focus handling not quite correct;minor
Move file into Locale Directory;minor
[MF][FIX][CBX]Drop-down listbox should disappear when it loses focus;minor
invalid table gets rendered.;minor
Wrong context menu for inputs until focussed;minor
CanvasFrame contains pointless nsPrefs usage.;minor
SSLSocket.setCipherPolicy needs to be called before using SSL;minor
Editbox flickers at first pass with mouse cursor over button;minor
highlight of text when scrolling dropdown box;minor
"clicks in ""dead space"" need to be handled";minor
getComputedStyle() not supported for 'visibility';minor
Drop-down boxes sometimes go off top of screen;minor
no background color should be set on a window on linux;minor
LEGEND tag appears struck-through;minor
css background color on <select> only affects drop down part (not visible part);minor
"textarea inherits align=""center"" from parent td";minor
nsComboboxControlFrame bungles incremental reflows;minor
Style context caches removes elements from the middle of an array;minor
nsIOService::NewURI strdup's the scheme when it doesn't need to;minor
~nsTypedSelection() is buggy;minor
Zoomed (maximised) window sizes are inconsistent with their saved state;minor
Text immediately after DOCTYPE ignored;minor
table with hspace attr.! IMO attr. should be ignored!;minor
GFX select: CSS inline width has interesting effects;minor
Dragging and dropping hyperlink within text selection changes text selection color.;minor
Link spilling outside of <A> tags because of <P> in link desc;minor
<XMP> default layout is inconsistent with NS4.6 / IE5.0;minor
Highlighting text underneath an email URL causes the underline to disappear.;minor
Fieldsets Border does not display in some cases;minor
Free mismatched memory in nsImageMap.cpp;minor
nsLineLayout should use nsAutoVoidArray instead of nsVoidArray;minor
qa_stat does not work well with UX_MASTERBUILD set;minor
Improve contents of default userChrome.css;minor
"first ""enter"" in mailcompose behaves like CR (no LF)";minor
can't select URL after load until focus moved away & back;minor
applying font to adjacent text gives multiple font tags in HTML code;minor
&nbsp removed from source when changing views;minor
newline after <pre> gets dropped;minor
Editing in Forms Undoes two steps at a time.;minor
Editor: Alt-F highlights File and inserts text into doc;minor
in Editor, both File and Format menus use same accelerator;minor
TextField don't allow shift & Home/End;minor
Minor adjustments to file menu;minor
Left and right keyboard arrows stop working in address bar;minor
Caret hidden by selection;minor
"Phrasing suggestion for ""No Misspelled Words"" dialog";minor
Insert table menu item;minor
hrule align attribute defaults to left not center;minor
'Current Navigator Window' option in Open Web Location dialog is grayed out;minor
Textbox flickers when you click other things;minor
left clicks/drags in URL bar ignored after right click in URL bar;minor
Aligning blank table cell in show all tags mode splits table;minor
Ghost text boxes appearing elsewhere on a long page;minor
inserting horizontal line makes caret Jumbo size;minor
paste should collapse text nodes;minor
Caret disappears upon clearing text field;minor
"plaintext ""paste as quotation"" creates ubercaret";minor
[DOGFOOD] [BLOCKER] Crashes/bad behavior when trying to use InsertAsQuotation() Calls;minor
RFE: autoscroll while typing in a textarea;minor
{feature} File - New - Blank Page opens new browser window instead;minor
{feature} Undo/Redo menu items should dim after operation;minor
Task Menu | Editor should only bring up 1 instance of editor;minor
Alt+Bksp shortcut for Undo;minor
"get rid of ""hand"" cursor over links in editor";minor
Edit Mode Toolbar menu item does not appear checked initially;minor
"Need to add ""Find"" to Replace dialog title";minor
H. Line default = left align, shouldn't it be center align?;minor
'Alternative Text' dialog appears when click on Advanced Edit button;minor
garbage appears in between selected text in Link Props dialog;minor
Link Properties: More Properties button looks strange;minor
Link Properties: Clearing text does not allow removal of existing link;minor
UnsatisfiedLinkError gives misleading description;minor
improve debug output from XUL frames;minor
Default background color is too dark;minor
Some about: urls have chrome privs;minor
Menu for Universal Charset Detector shows as chardet.Universal_charset_detector;minor
[FIX]Top border bounding the drop-down list is missing;minor
malloc used instead of nsMemory::Alloc;minor
Compiler warnings from header file.;minor
Pul down menu's aren't funktioning;minor
small problem with table layout on TV listings on www.tvguide.com;minor
gfxIFormats.idl : gfxIFormats interface is missing a uuid;minor
text() doesn't select CDATA sections;minor
Ill formed code in MozillDocument.cpp in Document::createAttributeNS;minor
offset of the DT in the DL descriptive list is off;minor
centered table is shifted by half of padding to left;minor
unsigned integer tested for < 0;minor
freebl/loader.c is compiled with the -xchip=ultra2 flag.;minor
Text inputs are one pixel too short;minor
Wrong compiler option for Solarisx86 building freebl;minor
Speedup of nsScanner::{ReadUntil,SkipWhitespace};minor
Plug-ins keep downloading after they are stopped;minor
ApplyFunction MathML entity doesn't render correctly;minor
string in titlebar is truncated when it contains characters with accents;minor
Clicking Print without a printer installed displays Printing Error dialog box twice.;minor
QA script nssqa does not run NT QA on Win2K;minor
Memory leak in implementation of nsJARURI;minor
nickname is not NULL-terminated;minor
[review]Page layout sets font in window manager port -- BAD!;minor
changing background color on MathML element changes layout;minor
FTP Page Display Ignores System Display Time Format;minor
memory leak of lock variable in prlog.c;minor
Resizable dialogs not have live resizing;minor
<description> should not have i-beam cursor in classic;minor
[FLOAT]{inc}Text and image overlap;minor
riskboys.com - <body><style> causes image shearing;minor
Background tuncurated on http://www.antisocial.com;minor
JavaScript new Date objects off by +10 seconds;minor
object reference mysteriously goes away on syntax error;minor
MAX_INTERP_LEVEL should be build-settable;minor
Lack of thread-safety with JS Math routines;minor
Date.toGMTString() is 24 hours fast;minor
Useless Expression Elimination eliminating useful expression;minor
Date parsing gets 12:30 AM wrong.;minor
Add debug warning for leaked GC roots at shutdown.;minor
int32 not typedef'ed when _WINSOCK2API_ #define'd.;minor
"Function str_escape violates ""leading js_"" rule.";minor
"""#if DEBUG"" in jsgc.c should be ""#ifdef""";minor
"mozilla's xslt doesn't work and sometimes crashes when xsl:stylesheet has extra namespace with URI starting with ""http://www.w3.org/1999/XSL/Transform""";minor
PR_Listen does not set error codes when it fails on Windows and OS/2;minor
"Expired CA certificate (""VeriSign Class 4 Primary CA"")";minor
Dragging a non-link image never works the first time;minor
"Expiration date not set if http ""Date:"" header missing";minor
<strong><dd>text: text isn't bold;minor
Letter acts as accesskey after cancelling control menu with click;minor
selfserv leaks the 'nickName' and 'passwd' strings;minor
"The HTML parser ignores <META HTTP-EQUIV=""Expires"" ... >";minor
"Drag from chrome widget over content area shows tooltip: ""Mozilla {Build ID: ...}""";minor
Tooltip preference does not take effect until Mozilla restart;minor
Strange chars in right click context menu;minor
[FIX] Print/Greyscale prints colored text/background;minor
a:hover with different font-family causes list items to grow permanently;minor
Mozilla prints text too large;minor
need to review nsPluginInstanceOwner::GetHeight();minor
Improper spacing of embellished operators;minor
lose caret if I click inside content area as soon as composer window launches;minor
ffgurus.net Sections on webpages not downloading in full;minor
Site wrong  displayed (partly-paragraphed);minor
Unexpected page content resize via form submiting;minor
"extra space after <span style=""font-variant: small-caps"">foo</span> EXTRA SPACE HERE bar";minor
IMG tags with a space in the src= path are not loaded;minor
ldapsdk_12311998.tar.gz needs motif to build;minor
[LNX]changing drop-down box selection results in empty box;minor
"""Fall down"" of input text box, when I'm start typing letters there";minor
non-attribute change to BODY background doesn't repaint whole window;minor
With cursor inside Text area, Ctrl-N won't open new window;minor
"Plugin is destroyed immediatey if SRC=""file.name"" doesn't exist";minor
Doesn't resolve aliases for folders;minor
Windows XP Virtual Desktop Location Changing;minor
cmd/crmftest/testcrmf.c leaks a slot reference;minor
Typing LEFT-ARROW at beginning of INPUT wraps around to end;minor
"Text Overlay when ""...Use Other Fonts"" Disabled (OS/2)";minor
should we move old print preview bugs to print preview component ?;minor
[serializer]nested lists don't convert to plain text properly.;minor
TestCSSPropertyLookup is broken;minor
"remove 3rd tab in an input[type=""file""] form element tab cycle order";minor
Outliner items change position for a very short time when cancelling DND;minor
Fizzilla shows incorrect Last Modified date in FTP (mktime?);minor
Bug in SECMOD_UpdateModule;minor
Editor not filtering out illegal comment syntax, causes hang;minor
PK11_GetPBEIV() not implemented?;minor
NSC_GenerateKeyPair is not defined as in PKCS#11 spec;minor
memory leak in jsdtoa.c;minor
Inspect tool shows Value with two percent signs instead of one for progressmeter;minor
[fix in hand]counter() and counters() should not be recognised by CSS parser;minor
Character coding can't be applied to the ALL frame of the homepage.;minor
URL:  href w/ leading colon;minor
configure does not detect pthreads using CC on IRIX 6.5;minor
vspace default (images separated by whitespace lack vertical gaps);minor
"href=""navigator.plugins.refresh(1)"" does not always work";minor
Resizing browser window does not always resize plug-ins;minor
"""Saving File"" dialog doesn't initially show complete filename.";minor
"Cannot download ""Traditional Chinese Text Display"" font because host msvaus.www.conxion.com is not valid.";minor
When invoked through a html form, the compose window appears only once;minor
[FIX]patch for shrinking the size of some htmlparser data structures;minor
[FIX]Linux open/save dialog (file picker) should remember its size;minor
nsJAR.cpp:610 : curItemMF might be used uninitialized;minor
XSLT result displays differently to equivalent HTML;minor
XSLT not applied if space exist in attribute in xml-stylesheet PI;minor
global variable cannot be used before it is declared;minor
cleanup javadoc warnings;minor
[FIX]modifying style attribute doesn't change .style property for elements not in the document;minor
clicking at end of styled line of text may not get you inside the style;minor
libpr0n has only minimal support for ppm images;minor
"assert with ""bad floater placement"" in nsBlockFrame.cpp";minor
warnings in test page load;minor
SGI CC compile: void* assignment compilation problems;minor
shouldn't assume ftp dates are in GMT;minor
URL: mailto:'s -> Failed assert on exit at mkgeturl.c:5855 (net_CleanupMailtoStub);minor
nsCacheLock leaked;minor
Incorrect comparison in nsComputedDOMStyle.cpp;minor
Bypassing CheckLoadURI via Window.prototype;minor
throbber never stops loading a page with only a .swf plugin object/embed;minor
Empty password for ftp does not work.;minor
nsIFile::Append inconsistent across platforms [was: nsiFile append behaviour changed for empty string];minor
nsIPluginManager::GetURL() documentation comment outdated;minor
Hidden form fields are showing up on the page as very narrow boxes.;minor
<label> should have pointer cursor;minor
PBE_* functions not declared in header files;minor
Remove dead plugin code;minor
Misspelled #define name in nsHTMLEntities.h;minor
user.js not loaded if prefs.js doesn't exist.;minor
Proxy: forgets password throughout session;minor
"Cookie Acceptance Dialog ""Detail"" Pane Doesn't make Session Cookies Clear";minor
auto-replacing of backslash in URIs is bad;minor
"cancelling ftp download before save file dialog is presented gives ""file could not be saved"" error message";minor
Page takes loooong to load with pipelining enabled [IIS/5.0];minor
make BIT STRING encoding DER-compliant;minor
text indentation of <li> elements not corrent for final element;minor
Current build system can provide incomplete locale jars;minor
Encoding sub menu causes the browser to reload;minor
maximized window, sized with javascript, should unmaximize;minor
fromCacheOnly should be an attribute on nsICachingChannel;minor
"add nsICachingChannel should provide an attribute to ""load only if modified""";minor
ns4xPluginStream.cpp & .h should be CVS removed;minor
More error-checking of parameters in nsVoidArray/SupportsArray;minor
remove nsIJRILiveConnectPlugInstPeer.idl (not being used);minor
URL: Href attributes spanning multiple lines are taken to be relative rather than absolute links;minor
FTP should accept CR line endings (xitami server);minor
cache problem: Revisited pages on certain sites come up blank;minor
innerHTML misrepresents style attributes;minor
HTTP header Window-target: not implemented;minor
remove last traces of nsIStreamObserver;minor
SELECT incorrectly painted;minor
Cannot highlight hyperlinks;minor
submit button with single character value is too small;minor
small displacement in table layout;minor
nsIHTTPEventSink::OnRedirect needs to change its arguments...;minor
'do0wnload' please run a spellchecker on nsNSSComponent.cpp;minor
Header/Footer settings not saved;minor
gs->transparent_pixel in GIF2 not used;minor
eyesonff.com - [MARGIN-C] display problem with title bar's;minor
adding empty ul via dhtml does not properly account for bottom margin;minor
unused parser-related code;minor
document.styleSheets doesn't contain missing file: stylesheets;minor
input form fields with type hidden sometimes display as empty text input fields in the page.;minor
leaking nsDirectoryService in NS_InitXPCOM;minor
nsLineBox always have mBounds.x == 0 (zero), even when the a short line is right aligned.;minor
A select form element behaves differently when the size attribute is changed to 1 before being changed to other sizes (as oppsed to vice-versa);minor
imgContainerGIF doesn't need to implement imgIDecoderObserver;minor
META refresh doesn not reset time to reload page in status bar;minor
nsStreamProviderProxy::~nsStreamProviderProxy tries to NS_IF_RELEASE an uninitialized member mObserverProxy;minor
Javascript translation problem;minor
http://www.entertainment.com/ pops up a save as dialog;minor
user agent misc field can't be changed after handler is initialized;minor
Enabling TLS protocol prevents connection to some servers;minor
Keyword protocol handler NewURI leaks uri if SetSpec fails;minor
Error compiling nsMaiTopLevel.cpp with gcc 3.2.1;minor
HTML comments in framesets moved to the head;minor
Use Solaris 'as' not GNU 'as' (gas);minor
missing a mk file for Linux 2.1 machines....;minor
Garbage collector incorrectly called during script execution;minor
Scroll arrows and bar don't work on stationary click+hold;minor
xmlextras defaults to wrong encoding in processing responseText;minor
nsLocalFileCommon's InitWithFile should throw NS_ERROR_INVALID_ARG instead;minor
title entities not parsed;minor
[FIX]lots of page is white or faint (dark background, light text);minor
test.wav file from XPConnect demo is very likely to be copyrighted by Microsoft;minor
'run-in' and 'compact' should not be recognised by CSS parser;minor
NSS build fails when using GNU ld on solaris;minor
prefs50.js line-endings differ from 4.x;minor
about:config localization issues;minor
Cookie setting confirm dialog has no keyboard shortcuts;minor
messed up 'remember password' dialog;minor
nsSocketTransportService::Shutdown ASSERTION: Should have thread when shutting down.: 'Not Reached';minor
Comments should be allowed between simple selectors;minor
[FIXr]Useless assertion in content/html/style/src/nsCSSLoader.cpp;minor
Awful indentation of html from composer;minor
"window.open("""") does not open blank window";minor
character after hyperlink at the end of line disappears at certain window widths;minor
some images get light gray/background color lines/stripes when scrolled up;minor
tooltip can appear partly to the left of the screen;minor
[FIX]a border is displayed when a negative border-top-width is specified;minor
object frames should ask children for MEW;minor
Use the new NSPR 4.3 function PR_CallOnceWithArg;minor
remove the outOfDate (:out-of-date) pseudo-class from the build;minor
nsXULTabAccessible.cpp:281: warning: unused variable `classPluginViewerImpl * viewer';minor
nsDateTimeFormatUnix returns an uninitialized value in an error case;minor
mOnReadystatechangeListener is not initialized in nsXMLHttpRequest;minor
Apparanent typo in code. mozilla\security\nss\lib\pkix\src\Time\Compare.c;minor
nsCSSDeclaration objects don't participate in bloat log;minor
Word wrap of double space incorrect in HTML mailcompose;minor
double-clicking doesn't select entire word (if mouseMoved);minor
Double clicking words with umlauts/accents doesn't select complete word;minor
Remove obsolete file  nsArabicBasicLToPFormBVCID.h;minor
Mozilla can't animate this broken image;minor
Possible bug in netwerk/protocol/http/src/nsHttpChannel.cpp;minor
Conn: connection establishment timeout - no error;minor
Don't PaintBackgroundColor when tiled image is opaque and fully covering;minor
"showItem(""context-copy"") should check isTextSelected and onTextInput";minor
Right button has a same function as left button in filepicker dialog;minor
Cookie expiration date is limited to 01/18/2038 10:14:07 PM;minor
cookiesTree in CookieViewer.xul should use seltype attribute;minor
dirver.c;minor
meta refresh rate of -1 does not prevent page refreshes;minor
pipe should better utilize current segment (rollback write cursor whenever read cursor == write cursor);minor
Table display inserts white line - not consistent with other browsers;minor
What is the aMode parameter in CToken::Consume?;minor
<OBJECT src=...> should be ignored;minor
Warnings from nsIStyleSet irk me.;minor
Mozilla font size prefs shouldn't affect chrome fonts;minor
nsStyleFont::CalcDifference() too liberal;minor
misplaced text start in HTML forms;minor
Unblocking Images from Server should be as easy as blocking images from server;minor
Extremely unreadable code;minor
CtlStyleWatch should be |#ifdef MOZ_PERF_METRICS|;minor
wrong dates from windows ftp servers;minor
[FIXr]appendChild during document.write appends twice;minor
Black field appears resizing window at the page bottom;minor
Remove nsPluginViewer.cpp and friends;minor
"document.lastModified shows ""January 1, 1970 GMT"" for any image";minor
"Can't use a global variable named ""parent""";minor
space left between adjacent tables;minor
[FIXr]Content changes size when checkbox is selected;minor
broken loop logic in PFX.java;minor
Cookie Manager: Persist screen position and size;minor
Remove MOZILLA_BSAFE_BUILD and blapi_bsf.c;minor
clean up XSLTProcessor.cpp;minor
txXSLTProcessor::shutdown releases a log module it doesn't own;minor
<hr> is selected when you click on it;minor
