[DOGFOOD][CRASH][PP]Resizing Bookmarks window crashes appruner on Mac;blocker
[BLOCKER][CRASHER][TESTCASE][DOGFOOD] Swapping focus,assigning value onFucus, changing window locaion crashes application.;blocker
[CRASH] in gtk code when trying to paste unicode;blocker
build fails on AIX compiling layout/html/base/src/nsDST.cpp;blocker
[blocker][sink]Need new method for select content to know when complete;blocker
[DOGFOOD]Text areas not posting properly;blocker
Need Truncate() call in nsFileSpec for fur's cache work;blocker
template usage in html:select gives extra blank option;blocker
[DOGFOOD] [REGRESION] Printing no longer works;blocker
[DOGFOOD] selects showing up with wrong thing initially selected;blocker
[DOGFOOD][BLOCKER]Browser crashes on Safe Form Fill;blocker
[Feature][Dogfood] Focus and Command Dispatching;blocker
[PP][BLOCKER] nsIWidget::CaptureMouse not implemented on Mac;blocker
[Dogfood]MacOS activate/deactivate events are getting dropped;blocker
Feature: Need <splitter>;blocker
[BLOCK] can't differentiate btw leaving frame & entering child with [mouse/drag]Exit events;blocker
[DOGFOOD] need to annotate line frames with whitespace trimming info;blocker
sched: need component specific chrome registry support;blocker
[DOGFOOD]Crashing in delete in nsBoxFrame;blocker
{css3} GFX select elements need to be able to turn off text selection;blocker
[DOGFOOD] Scrolling is really screwed up;blocker
[DOGFOOD] crash calling event state manager with null event;blocker
mozilla crashes in nsBoxFrame::LayoutChildrenInRect;blocker
[DOGFOOD] bugzilla doesn't go to the next bug automatically;blocker
[dogfood] Viewsource is broken...;blocker
[NECKO]Correct time is not displayed when loading url from the command line;blocker
[BLOCKER] Viewer can no longer cycle through multiple pages;blocker
[CRASH][DOGFOOD] Submit a form at excite.com + you crash;blocker
files in ftp directories not clickable;blocker
[DOGFOOD] [BLOCKER] External entity loading should be asynchronous;blocker
printing problems due to lack of doc loader notification;blocker
FTP crashing at ftp.netscape.com, ftp://sweetlou, etc.;blocker
[BLOCKER] cookie problem - unable to set multiple cookies in one response;blocker
[BLOCKER] Necko: Whole mailbox doesn't get parsed;blocker
[BLOCKER] Opening a document in xul causes a crash;blocker
"[PP] ""Related Links"" does not open list of related sites.";blocker
translation of the bugzilla page wont work - crash;blocker
[DOGFOOD]Crash trying to query on bugs on Bugsplat;blocker
document.write() crashes;blocker
[PP][blocker] Necko: Messenger hangs trying to send or recieve mail;blocker
[DOGFOOD]dataloss because ender stores state in frames, not DOM.;blocker
[DOGFOOD] nsISelectionController needs IDL and implementation finished;blocker
[blocker]reference to out of scope nsAutoString::GetUnicode();blocker
[BLOCKER] html:input inside of tree widget has height that is too small;blocker
crash in nsMenuFrame;blocker
[blocker][DOGFOOD] password dialog in mail doesn't work/go away;blocker
Recent gtk widget changes broke build for commercial compilers;blocker
[blocker]Selects created via the DOM do not work;blocker
No longer able to build NSPR on UnixWare 7.1.0;blocker
Browser crashes upon viweing of this page;blocker
[DOGFOOD] FTP OnDataAvailable starving UI thread;blocker
[DOGFOOD][blocker] bad consolidation of platform-specific code (nsFilePath);blocker
Crash when viewing Tinderbox;blocker
[BLOCKER] dogfood [TESTCASE] OnLoad handler not called if page comes from memory cache;blocker
html and input buttons do not obey CSS width,height;blocker
[BLOCKER] SELECT form control rendering incorrectly;blocker
[ACROBAT][DOGFOOD][BETA] Adobe Acrobat Plug-in Crashes M10 Build;blocker
[DOGFOOD] Need focus from eventstatemanager;blocker
Some BSD platforms do not have ENOLINK;blocker
[BLOCKER] Viewer asserts/hangs during regression tests;blocker
Continous 5 times Window.open crashing application.;blocker
[DOGFOOD] [PORKJOCKEY]URL Dispatching Part II;blocker
[regression] consecutive spaces in textarea (cause is white-space property not being propogated);blocker
Unable to download files via save as dialog;blocker
seamonkey fails to run perl script;blocker
[REGRESSION]Mac stores components as absolute paths;blocker
Could not open new window with javascript on Linux.;blocker
[Regression] Character set menu is broken;blocker
[Regression] Non-ASCII page is displayed as garbage;blocker
Master password dialog is huge;blocker
[BLOCK] Unable to read in mail/news prefs;blocker
[BLOCK] ProfMgr needs prefs->Startup() and prefs->ReadUserPrefs() to be separated.;blocker
[dogfood] output does too much entity conversion;blocker
AutoFill Password dialog won't go away upon cancelling;blocker
[Inc Reflow]Select widget doesn't collapse;blocker
DOGFOOD PDT+ Plugins won't work if user doesn't have 4.x installed;blocker
[Incremental Reflow]Text clipped off in select widget;blocker
Plugin streams only give 4114 bytes before closing;blocker
window.open crashing.;blocker
gdk initialization breaks OSF/1;blocker
[regression]<select> doesn't work on Mac;blocker
FILE/FTP dir listings broken;blocker
Opens new window for each window.open even though we want to use same child window opened previously.;blocker
Scrollbar calls in IM log window stopped working;blocker
[dogfood] layout not rendering content in editor;blocker
unknown content type dialog crashes;blocker
[REGRESSION][DOGFOOD] Images with alt text fail to render we use the alt text instead;blocker
[dogfood] regression: ESPN.com renders with all elements stacked on top of each other;blocker
[DOGFOOD]Crashes in nsHTTPHandler;blocker
Implement nsIDirectoryService;blocker
Copy/Paste/Cut (etc) disabled within Browser;blocker
FindCharInSet,RFindCharInSet,ReplaceChar in nsString and nsCSting is buggy.;blocker
crash clicking on text control at www.netaddress.com;blocker
Urls loading on the Isolate lan are taking to long;blocker
asserts when running Viewer;blocker
Clicking just below scrollbar thumb moves thumb to bottom.;blocker
Java Plug-in 1.3beta crashes with nightly build from 27.1.2000;blocker
div is not hidden and show correctly when it contains a GfxButtonControl;blocker
Wallet viewers come up blank (was Crash in raptorhtml.dll opening Wallet Contents);blocker
convertFileToURL implementation damage non ASCII data.;blocker
Browser deadlock because Plug-in native window is destroyed before the applet's stop is called;blocker
Crash when replying to a message with a bugzilla page.;blocker
Animated background images never stop painting;blocker
nsGCCache.cpp line 28 causes HP build to fail;blocker
Mozilla looks for OJI plug-in first in old Navigator's plugins directory;blocker
Long multipart/mixed with table is truncated/doesn't display (was: Bugzilla submit query does not complete);blocker
Cannot listen for NS_PAINT events for nsMacWindow from my event handler;blocker
open up another window/location while downloading freezes browser;blocker
Input field caret does not respond to focus;blocker
bloat stats leak total incorrect;blocker
Crash in plugins on startup.;blocker
Crash loading http://my.netscape.com;blocker
viewer crashes on visiting any HTTP URL;blocker
HP-UX compiler doesn't like delete[] void *;blocker
lock icon no longer works;blocker
"""ASSERTION: Failed to update state"" when scrolling";blocker
[regression] Netscape will hang at typing Ja characters in Composer;blocker
Crashes while launching 2000-04-04-09-M15/sea Windows commercial build.;blocker
[DOGFOOD] popups not working in modal dialogs (comboboxes, colorpicker);blocker
Numerous drawing problems on Linux;blocker
Crashing during login to IM;blocker
Crash clicking on menu bar after closing window;blocker
[dogfood] Security Advisor does not display;blocker
crash on double click on text or in textfield;blocker
Problem compiling under BeOS see include patches for fixes.;blocker
Trying to print big pages cause browser hang up;blocker
immediate crash loading www.excite.com;blocker
NS_NewURI damange non ASCII data;blocker
javascript: url crashes in nsStreamIOChannel::OnStopRequest();blocker
Cloned html element wont remember their previous state;blocker
Page simply does not load or display. Works in Navigator 4.7;blocker
resource protocol handler not up to current XPCOM registry file location standards;blocker
The new layout of wired.com crashes the browser consistently;blocker
AIM windows do not load CSS in menus and toolbars.;blocker
beos build broken;blocker
Security modules don't compile on BeOS due to lack of XP_BEOS tags;blocker
defaultString attribure in nsIFilePicker;blocker
selection needs to play nice with drag and drop.;blocker
nsIDocumentLoaderObserver not firing on reload;blocker
Box layout causes infinite loop;blocker
Can't type in URLbar|Search textfields;blocker
[regression] long links are being truncated (or corrupted);blocker
Open File on this test case causes crash;blocker
Prefs/advanced pane crashes in insertion/layout;blocker
can not submit form with javascript method submit().;blocker
Mac text layout has bad spacing at style changes;blocker
Mozilla (CVS as of 2000/04/14, 1:15 GMT) doesn't compile on Linux/Alpha;blocker
Can't compile under Perl 5.6;blocker
Printing and Crashing;blocker
Crashing when adding buddies to buddy list;blocker
Positioning Nested Layers and Overflow;blocker
ENDER-LITE, typing in subject line of mail causes entire page to repaint;blocker
tables rows not starting on new lines;blocker
Need two minor changes for QNX;blocker
Cannot determine if a given event queue is on the current thread;blocker
[PP] [HELP WANTED] 1999-07-29 - Linux/RH5.2 may crash on startup.;blocker
PL_ProcessPendingEvents() doesn't just processing pending events;blocker
Second half of headlines in incorrect font;blocker
crash when running docfragment test -- cache related??;blocker
"[DOGFOOD] browser crashes running ""-f bloaturls.txt""";blocker
Invalid alignment in nsDBAccessor::GetID;blocker
Need to support HTTP/0.9 server responses;blocker
Assert in CNavDTD.cpp line 1828;blocker
OS/2 visualge tinderbox breakage;blocker
RemoveOverrideStyleSheet() does not reset the background color or image of the document;blocker
Frame contents disappears when click a button that performs JavaScript url;blocker
[FLASH] buy a bug. crash the browser. on http://www.vw.com/autoshow/index_flash.html;blocker
crash bug using tmpfile() on mac -- MSL bug;blocker
javascript:window.open(...), possibly other js urls busted;blocker
nsIPluginManager::GetValue is not implemented;blocker
Fail to print CJK page in Linux;blocker
Cannot build on Solaris 7/x86;blocker
crash on exit in nsStringRecycler::~nsStringRecycler;blocker
Timers do not fire accurately;blocker
Splitter/grippy stopped working;blocker
Crashes at CStartToken::IsEmpty;blocker
Browser enter infinite loop when selecting a Text entry widget;blocker
Typing Japanese characters crashes browser;blocker
Solaris 8 X86 Cannot connect to websites after starting mozilla;blocker
[not viewer only] uses fixed width fonts;blocker
XML Error....chrome:....navigator.xul....%navigatorDTD;blocker
won't build from src on Solaris 2.5.1, gcc 2.95.2 - mozilla/xpcom/io/nsLocalFileUnix.cpp:424;blocker
Race condition in DND code on linux;blocker
Missing define for BeOS, HOME_DIR and another one...;blocker
"bugzilla ""show_bug.cgi"" form repeats data";blocker
Ensure that MathML compiles successfully in the M15 tarball;blocker
Ensure that MathML compiles successfully in the M13 tarball;blocker
M11: can't build with MathML;blocker
[Patch] Mozilla won't build on Linux/SPARC;blocker
Can't bring up Mail!!!;blocker
[WORKS FOR ME]crash loading sample 5;blocker
[BLOCKED][FIX]image-button doesn't show alternative text value;blocker
cmsutil crashes when trying to encrypt data;blocker
[STRICT DTD] remove Strict DTD parsing;blocker
NSS tools need to be built with the -z and +s linker options.;blocker
unresolved symbol _secmod_GetInternalModule;blocker
NSPR (tip of the tree) would't start up when NSPR_NATIVE_THREADS_ONLY=1;blocker
user interface shows NO text or images;blocker
new observer mechanism breaks tinderbox bloat detector;blocker
Crash when quitting browser while movie is playing.;blocker
ABW: Writing past array bounds in nsTextTransformer::ScanNormalUnicodeText_F causes crash;blocker
No method to verify certs only;blocker
vertical-align: baseline not implemented for table cells;blocker
BWindow's thread are not catched as NSPR Thread.;blocker
XBL key handler without specifying a key doesn't work;blocker
We crash after showing any modal dialog;blocker
Continual root_points_to_gcArenaPool assertions in Mac build;blocker
Fix your damned IDE to stop inserting tabs as tabs;blocker
<html> anon. content of <checkbox> not repainted when 'value' attribute changes;blocker
Crash starting up mail when we try to bring up the password dialog;blocker
login via basic auth does not work;blocker
XBL widgets not being created correctly.;blocker
waterson rocks;blocker
Building the Qt port fails in nsGfxFactoryQT.cpp:139;blocker
io/prprf.c doesn't compile on NetBSD/powerpc;blocker
NSPR no longer builds on OpenBSD 2.5;blocker
Command dispatcher needs to be independent from XUL;blocker
xp filepicker not opening because content/global/filepicker.css not in jar.mn;blocker
sizing to content doesn't work under beos;blocker
Frequent crash in clipboard;blocker
crash in nsBoxSizeListImpl::GetBoxSize at startup on SGI Irix;blocker
FTP is broken because we can't bring up the unknown content handler;blocker
Entering secure site url closes browser;blocker
[BLOCKER] [DOGFOOD] cannot run table regression tests bad;blocker
ftp not showing in newest trunk;blocker
radiobuttons can't change state;blocker
netlanski movie (netling) returns incorrect value for getNextText, error 4836;blocker
Browser crashes when character encoding is changed before the page is loaded.;blocker
Mozilla not start on Macs with CE (Central European) script!;blocker
crash in nsPluginHostImpl::GetPluginFactory with dual legacy/XPCOM plugin;blocker
"Clicking button results in ""JavaScript error: line 0:"" (hangs UI)";blocker
crash whenever popping up second browser window in viewer (nsDocShellTreeOwner::IsModal);blocker
Mozilla won't build on FreeBSD - architecture not supported from now.c;blocker
nsprpub does not build;blocker
style elements not recognized in XHTML documents;blocker
page loading times increased over the weekend;blocker
Crash after after browsing briefly, or on startup;blocker
Crash when closing any window;blocker
crash leaving netscape keyword search page;blocker
plevent code build breakage for OpenVMS;blocker
nsLocalFile::OpenANSIFileDesc() won't create new files;blocker
Unable to file/update bugs in bugzilla;blocker
tgz-version browser crashes in free () in malloc.c;blocker
Assembly code for XPTC_InvokeByIndex incorrect for Solaris Intel with Sun compilers.;blocker
crashes on launch in splash screen;blocker
Can't edit popupcontrol;blocker
crash stack: il_delete_container;blocker
mozilla doesn't parse java properties files correctly;blocker
Tank Wars does not load on Mac/Win NS6pr3 with either SW8.0 or SW8.5;blocker
NSS dll version string needs to be 3.2.1;blocker
onLoad event in simple document fails;blocker
Cookie manager not showing on Tasks/Privacy and Security/Cookie Manager;blocker
FTP listings never stop loading on Mac;blocker
New View Manager2 causing full-page Acrobat to crash on Mac;blocker
images aren't printing full size;blocker
crash starting jrgm's loadtime test;blocker
Acrobat Forms Support Problem:  Form fails to submit;blocker
ObjectFrame needs nsIDOMFocusListener for Mac keyboard events in Shockwave;blocker
Necko carpool broke BeOS;blocker
NSS autoconf does not include IRIX;blocker
PSM/NSS Build Failure on Sparc Solaris 2.6, nightly 20010423;blocker
CTIME incorrectly defined in portable.h on IRIX6.5, breaking build;blocker
CreateChildList in nsPref.cpp needs to be fixed.;blocker
Trunk crash (or hang) with linux scaled images [@ libc.so.6 - DoScale - DrawScaledImageNN];blocker
creating a locked NewCache file renders Mozilla inoperable;blocker
Trashing memory in nsDiskCacheDevice::evictDiskCacheEntries();blocker
link of new cache code should use EXTRA_DSO_LDOPTS, not LIBS;blocker
Unable to print...;blocker
Try to select text in textfields invokes d&d or crash;blocker
hp tinderbox busted;blocker
nsSupportsStringImpl tries to memcpy to nsnull;blocker
Non-ASCII url cannot be found;blocker
browser won't start - claims it needs OLEACC.DLL;blocker
Mac drag service custom drag region broken;blocker
crash or hang loading page in nsHttpChunkedDecoder;blocker
Busted solaris forte port;blocker
no GB2312 charset on Preferences | language menu and Character Coding menu;blocker
html form select is broken so cannot use Bugzilla for reporting, updating or querying bugs;blocker
form (post) submission does nothing;blocker
Need Alternative Location to Load Java Plugins;blocker
[xpcdom] Components.interfaces needs to be accessable from web content.;blocker
non US keyboard layout does not work;blocker
Missing symbols in libxpcom.so (IRIX/gcc);blocker
NPP_DestroyStream() invoked too often for 4.0 plugin;blocker
Visit http://w3/ causes innfinite loop then crash;blocker
JS error when bringing up Composer;blocker
"Mozilla automatically checks the ""Reassign bug to "" radio button in Bugzilla";blocker
Crash in nsImageListener::FrameChanged;blocker
MathML does not build on win32 following landing of XPCDOM;blocker
Linker error in layout/build with SGI/IRIX 6.5;blocker
Crash dragging a link;blocker
Current Proccess directory is always ignored if |bindir| is passed to InitXPCOM;blocker
crash when I go to my 0.9.1 bug list, and then to my 0.9.2 bug list, Trunk & M091 [@ nsRuleNode::WalkRuleTree] [@ nsRuleNode::GetUIResetData];blocker
Crash in nsHttpConnection::GetSecurityInfo;blocker
need non-blocking OpenCacheEntry();blocker
XPCOM plugin instances not destroyed;blocker
threadpool assumes runnables are threadsafe;blocker
Accessing cross frame properties from signed jar file fails;blocker
Missing/incomplete nsIFontEnumerator::HaveFontFor method;blocker
Mozilla User Agent string is missing Gecko date.;blocker
Multipart documents do not always fire the OnStopRequest;blocker
PSM manager does not work on https sites;blocker
Proxy authentication;blocker
file uploads don't finish;blocker
mail headers become garbage;blocker
[PIDEV] on Mac, nspl file type should be recognized as an XPCOM component;blocker
"[FEATURE] ""SSL Proxy""/SSL Tunneling (use CONNECT for proxied HTTPS URLS)";blocker
Plugins stop working after first clicking on reload once;blocker
browser freezes on loading pages with flash, shockwave;blocker
m92 build is busted in non ASCII pages;blocker
certutil -L -n token:name -h token doesn't give detail information;blocker
filepicker is broken on windows;blocker
crash in [@ nsHttpTransaction::Cancel] [@ nsHttpConnection::ReportProgress] [cancelation not thread-safe];blocker
Failed DNS lookup results in segfault;blocker
nsStdURL::SchemeIs() method doesn't check for null mScheme;blocker
crash while printing - Trunk [@ PresShell::ResizeReflow];blocker
Crash opening site with Real Player plugin - Trunk [@ PresShell::UnsuppressAndInvalidate];blocker
Events must not be sent to Mac Plug-ins twice;blocker
link errors after fastload landing;blocker
errno symbols are not always unique on AIX;blocker
Port number blocking uses 16 - 32 bit compares;blocker
NSPR incorrectly determines thread scheme for HP-UX 10.20;blocker
Printing broken on OpenVMS;blocker
[xlib] xlib port fails to build [nsDeviceContextXlib.cpp:71: `mPaletteInfo' undeclared];blocker
[xlib] Crash at shutdown in widget clipboard code...;blocker
X-qt will not build;blocker
Mac-Freeze when opening a pdf file from a secure/non-secure link;blocker
Trunk crash in [@ HTMLContentSink::ProcessHeaderData];blocker
[DOGFOOD]option elements don't update their label correctly;blocker
In IFRAME, referencing a unknown format in SRC will cause a freeze;blocker
Multiple XBL interface implementations not allowed by binding manager;blocker
<select> triggers 100% CPU usage, when visible, flickering caret, possibly missing arrows;blocker
AIX Tinderbox/builds are busted;blocker
[PP]Keyboard input does not work;blocker
[pp] some characters not working for type-in;blocker
[blocker] [PP] can't backspace in url bar;blocker
[blocker] gfx text fields passing **** to server;blocker
[beta] Period key mapped to forward-delete;blocker
[blocker] nsEditor::IsEditable broken;blocker
[DOGFOOD][BLOCKER] Crash with gfx text controls;blocker
URL only works once;blocker
File | Edit Page fails;blocker
[DOGFOOD]Saving a file in editor causes file corruption;blocker
[M11 BLOCKER] Editor: Enter/Return key doesn't insert carraige return;blocker
gfx text fields are not accepting input;blocker
[dogfood] can't edit in bugzilla form field;blocker
[M11 BLOCKER][DOGFOOD] Editor stops accepting key input if word exceeds line length;blocker
[M11 BLOCKER] [DOGFOOD] Can't set focus in empty GFX textareas;blocker
[Regression]Cannot enter text in Composer;blocker
Can't type in Composer/IMCompose/MessageCompose;blocker
can't insert newlines into text form;blocker
[blocker] Ctrl-A(Selectl all) freezes window;blocker
[BLOCKER] Can't select non-text nodes such as HR, IMG, and table elements;blocker
BLOCKER: cannot insert cursor!;blocker
[BLOCKER] Infinitely repeating text causes hang;blocker
[blocker] IsEmptyNode misbehaving on <HR>  (was: Making italic clobbers <HR>);blocker
[dogfood] can't unselect objects;blocker
[blocker]nsTextEditRules::DidDoAction returns NS_ERROR_FAILURE for actions not performed by rules system;blocker
Can't type in Composer or bring up MsgCompose;blocker
[M11 Blocker] [CRASH] after selecting list types;blocker
urlbar and other dialog text fields can't be selected/clicked in;blocker
[DOGFOOD] Keyboard shortcuts for Copy and Paste are broken;blocker
[BLOCKER] Windows editor interpres the '.' key as a forward delete;blocker
Crash on doing Ctrl-C ( twice ) in editor;blocker
composer fully non funtional;blocker
can't insert any html objects in composer;blocker
Everything disabled in editor after typing;blocker
[BLOCKER] editor shortcut keys get dispatched twice;blocker
Cannot Exit from Editor;blocker
Crash when clicking in any text-entry area;blocker
crash on launch with ENDER_LITE enabled;blocker
[BLOCKER] nsCOMPtr being used incorrectly in editor/base/InsertTextTxn.cpp;blocker
Editor is full of static constructors;blocker
Opening a remote location via Open Location doesn't work if loading into Composer;blocker
spellchecker doesn't launch;blocker
multiple keys with same name in EditorOverlay.dtd;blocker
Dialogs open extremely large and buttons are not accessible;blocker
(feature) Selection mouse clicks needs to be implemented;blocker
Bold, italicized, and underline does not work;blocker
Can't open or save in Mac Composer;blocker
editor keybinding file fire command conflict with ALT+Num pad key;blocker
unable to type in Composer window;blocker
Cannot enter text into Composer (win95);blocker
copy in the editfields fails to copy contents;blocker
PinSelectionInPRE() breaks Ender TextFields/TextAreas;blocker
[DOGFOOD][REGRESSION][BLOCKER][PP] Apprunner freeze when msgCompose call nsIEditor::BeginningOfDocument;blocker
delete and backspace key broken in editor;blocker
delete at end of text node deletes wrong character;blocker
[DOGFOOD] Vertical scrollbar missing from text fields;blocker
image dialogue gets stuck in loop with user;blocker
can't-type-spaces-in-plain-text-fields;blocker
Crash Closing Editor after typing text;blocker
Blocker: crash closing editor window after typing text;blocker
SMOKETEST: Crash after Closing Editor after changing text;blocker
Unnecessary commands firing in plain text mail compose, editor;blocker
Crash when typing in body of mail compose window [@ nsEditor::BeginUpdateViewBatch];blocker
Mozilla makes Windows change keyboard mapping (ignoring substitutes?);blocker
image insert loading large blank page;blocker
Spellchecker fix;blocker
Composer commands remain disabled after going to source mode and back;blocker
spellchecker and find/replace doesn't launch on 6/21 build.;blocker
Signtool not picking up hidden (dot) files when performing signing;blocker
[xlib] Need port of GTK+ fix for image tiling asserts;blocker
xlib 0.9.2 will not display to m64(8+24bit)/Expert3D/Creator3D framebuffers because of visuals/depths;blocker
"PREF: ""general.config.filename"" is not read after profile migration from 4.x";blocker
app crash when bringing up composition window (for both new or reply to msgs) -- gcc -O2;blocker
Default plug-in not supported in Mac OS X;blocker
Add GTK+/Xlib support for for getting actual string height (GetDimensions);blocker
nsSound::PlaySound commented out for carbon;blocker
NSS forte 6 build contains workshop 4 and 5 objects;blocker
Unicode chars in chrome properties must be four digits;blocker
(ftp: or file:) url spews many blank browser windows;blocker
javascript append element image display problem;blocker
[regression] Some JS created windows become invisible zombies (it's complicated, see description);blocker
nsPluginsDirUnix.cpp breaks Qt/Xlib build (any build without GTK?);blocker
storage size of `kLDAPExtraThreadFuncs' isn't known;blocker
form field text appears outside form field;blocker
[FIX]Enter in text input submits form only if there is exactly one text input;blocker
animated images crash after leaving a page;blocker
Regression in the support of Symbol fonts;blocker
crash on launch with new profile;blocker
Filepicker horked / Can't add attachements to message;blocker
crash granting privileges on same origin file-read test;blocker
Flash page loading flash image out of place;blocker
IRIX/gcc build core dumps in nsinstall;blocker
PK11_DeleteTokenCertAndKey does not delete key;blocker
OnDataAvailable() is never called again if data is not read from the Stream;blocker
Auto-detector can not be selected;blocker
parser crashes related to uninitialized iterators - Trunk [@ nsSharedBufferList::Position::Distance];blocker
NSS 3.3.2 build fails with undefined RSA_PrivateKey symbols (HP, Sun);blocker
Scrollwheel crashes on any page;blocker
Shockwave Director not loading on Mac os X using NS6.1;blocker
Embedding aps (mfcembed & TestGtkEmbed) crashing on intitial page loading;blocker
intermittant core dumps on Redhat 7.1;blocker
3.3.2 certutil coredumps at Creating CA Cert;blocker
full page plugins don't work by file extension;blocker
[Xlib] Xlib toolkit bustage;blocker
Open Web Location 2x or Open File 2x or submit insecure form 2x or install XPI = Trunk crash [@ nsImageBoxFrame::OnStartContainer];blocker
Recent printing changes break QT port;blocker
[PATCH] linux-m68k compilation and gcc-3 fixes;blocker
Signed scripts crashing on Win 2K and XP;blocker
Need a port of the new print dialog to BeOS;blocker
Page crashes clicking on qt movie;blocker
Adobe Acrobat Reader no longer works as plug-in;blocker
Tinderbox crashes;blocker
PK11_ListCerts returns empty server cert list;blocker
Text selection in main browser window not highlighted;blocker
crash in CERT_NewTempCertificate;blocker
infinite loop in nsCSSRendering::DrawCompositeSide;blocker
DSA private key storage/retrieval not working for certain public key values;blocker
Crash during web server GAT;blocker
[Xlib] Xlib toolkit broken because timer gets created before nsAppShell is initalised;blocker
crashes on start-up before reaching profile mgr.;blocker
Crash with LDAP SSL in web server GAT;blocker
Unable to set cookies;blocker
page load tests timing out on four pages as of ~10pm 01/14 (win2k/linux);blocker
Several languages on Unicode pages rendering with unwanted squares;blocker
va_args type violation in js/src/jsapi.c;blocker
function objects that aren't top-level are incorrectly shared;blocker
JS negative property caching inherently busted;blocker
"JS_SetPrototype needs to update the object's ""map"" (scope) too";blocker
JSDHashTableOps.initEntry patch now crashes @ chrome reg.;blocker
Crash in JS when running table regression tests;blocker
crash on commercial tree tip startup;blocker
Mozilla segfaults in JS_NewStringCopyZ on startup on OpenBSD.;blocker
try { } catch(e) { e undefined here };blocker
mozilla dumps core;blocker
Crash in JS_GetFunctionObject() on startup;blocker
"Sun Workshop 6 Update 2 _FCS_ fails to build due ""jscpucfg"" error";blocker
crash in Math.min();blocker
Crash in js_GC when closing mail compose window;blocker
fips tests: pk12util failures in backwardcompatibility tests;blocker
"crash on ""print"" in print dialog [@DocumentViewerImpl::Print]";blocker
[Xlib] Crash in HandleQueueXtProc();blocker
all tinderboxes hang, QA fails all platforms;blocker
[FIX]make fails: `aChromeURL' undeclared in mozilla/gfx/src/qt/nsDeviceContextSpecQT.cpp, line 193;blocker
[BeOS] Hang when attempting to connect to website;blocker
browser won't accept keyboard input after starting with mailnews+browser;blocker
Using the mouse wheel crashes when there's no target content - Trunk [@ nsEventStateManager::DoWheelScroll];blocker
Crash while printing due lousy error checking;blocker
distributed stress test broken;blocker
Bad include breaks build on case-sensitive Mac filesystems;blocker
