30658,Crash when refreshing view source [@ nsDocShell::GetRootSHEntry ],critical 
24130,Crash with with firefox on this url with invalid background [@ nsImageLoader::Load ],critical 
123355,crashes in nahimicmsiosd.dll,critical 
19470,  Redirection limit exceeded   if https is left out  doesn't follow redirects,critical 
99598,Actions(self.marionette).flick() has stopped  working in the Calendar and FMRadio apps,critical 
145730,Crash in mozilla::ipc::ProcessLink::SendMessage | IPC_Message_Name=PBrowser::Msg_AsyncMessage,critical 
1806,support per-object refcount tracing,critical 
94146,don't compile android with unaligned memory access,critical 
36290,[FIX]nsCSSFrameConstructor::HaveFirstLetterStyle broken in the presence of asynchronous restyles or batching,critical 
141326,Crash in mozilla::gl::SharedSurface_IOSurface::SharedSurface_IOSurface,critical 
161832,Non-ASAN crash and AddressSanitizer: SEGV /build/glibc-OTsEL5/glibc-2.27/string/../sysdeps/x86_64/multiarch/memmove-vec-unaligned-erms.S:134 in memcpy,critical 
19880,Image data memory leak resulting when images are saved (from browser tab),critical 
145371,blob-invalidation: Crash in  [...] | webrender::renderer::Renderer::update_texture_cache,critical 
153103,IOInterposer detours racing with launcher process background thread,critical 
81346,Unable to send SMS from Contacts details,critical 
31528,Crash [@ nsGlobalWindow::RunTimeout ],critical 
136770,Crashes in __pthread_kill | abort | __assert_rtn (when plugging/unplugging headphones on OSX),critical 
85391,crash in nsPluginHost::ReadPluginInfo,critical 
33090,[FIX]Crash with evil testcase  using html  xforms elements in xul document,critical 
131803,Crash in vcruntime140.dll@0xc5aa | js::CompileAsmJS    when  running Nightly 64bit with profile which had been used 32bit,critical 
21416,missing resources for Positioning and Inline Table Editing,critical 
126581,Spike in Windows GMP crashes in Firefox 46,critical 
154075,AddressSanitizer: heap-use-after-free [@ MOZ_Z_inflate_fast] with READ of size 1 through [@ mozilla::net::nsHTTPCompressConv::OnDataAvailable],critical 
161653,Assertion failure: !cx->runtime()->jitRuntime()->disallowArbitraryCode()  at vm/Interpreter.cpp:416,critical 
142555,Shutdown hang when quitting debug versions of Firefox with at least two tab modal dialogs open and e10s turned on,critical 
12303,Setting username and password on nsIURI object damages host part of URL  preventing FTP transfer,critical 
137026,Crash in mozilla::extensions::URLInfo::Scheme,critical 
51855,Vfychain crashes in PKITS tests.,critical 
145653,Crash [@ EnsureGrayRoot] with OOM,critical 
40821,crash after changing layout.css.dpi [@ nsIPresShell::GetViewManager],critical 
21391,Mozilla crashes when you go to .js-File in chrome://,critical 
62991,4.0b11pre crash [@ NotificationController::TextEnumerator(nsPtrHashKey<nsIContent>*  void*)  ][@ nsINode::GetFlags()],critical 
155407,Crash in [@ mozilla::dom::Document::CreateElement],critical 
49192,TM: Oracle bit vector allocation not thread-safe,critical 
141480,Self-hosted JavaScript assertion info:   js/src/builtin/Module.js:395: Required module should be in the stack iff it is currently being instantiated  ,critical 
142120,Crash in @0x0 | mozilla::a11y::AccessibleHandler::get_hyperlinks,critical 
136770,Crash in mozilla::MediaChannelStatistics::Stop,critical 
137641,Crash in OOM | large | NS_ABORT_OOM | nsACString::Replace,critical 
20137,TLS intolerance detection broken,critical 
151593,Crash in mozilla::RunAndroidUiTasks,critical 
10921,freebsd-current build broken by malloc.h,critical 
24105,M17rc1 and Trunk topcrash [@ nsJSContext::DOMBranchCallback],critical 
31042,Crash [@ DoDeletingFrameSubtree] involving <select> with position:absolute child,critical 
31964,ASSERTION: unexpected null pointer: 'aParticipant'  file nsDOMClassInfo.cpp  line 4960,critical 
130754,memory burst and stop responding when playing specific video,critical 
117724,Video device access needs to re-verify UX permissions,critical 
32706,document.createEvent('TextEvent') crashes,critical 
33193,Undetected QA failures,critical 
144681,Crash in js::gc::StoreBuffer::putSlot,critical 
118671,Stagefright: heap-buffer-overflow crash [@stagefright::SampleIterator::seekTo],critical 
118953,Stagefright: NULL deref in call to libc from convertTimeToDate,critical 
126837,startup crash in @0x0 | CClientContextActivator::CreateInstance,critical 
140917,Crash in js::InterpreterFrame::callee,critical 
29941,Crash [@ nsEventStateManager::FireContextClick],critical 
143196,Crash in mozalloc_abort | abort | webrender::renderer::{{impl}}::render_impl::{{closure}},critical 
137513,Crash [@nsAutoOwningThread::AssertCurrentThreadOwnsMe],critical 
118671,Stagefright: NULL deref crash in DecodeSPSFromExtraData,critical 
60278,about:neterror  certerror permit URL spoofing by being same-origin with about:blank,critical 
152207,Crash in mozilla::dom::AlternativeDataStreamListener::OnStopRequest,critical 
132828,Crash after removing HDMI cable [@ libsystem_kernel.dylib@0x16f06 | audiounit_property_listener_callback],critical 
34780,Crash [@ FindNextNode] with evil testcase in spell checker code,critical 
28918,crash when loading broken mathml file,critical 
56079,Crash [@ DropWatchPointAndUnlock] or   Assertion failure: hasSetterValue() && rawSetter  at ../jsscope.h  ,critical 
82422,Constraints should be passed from calling thread to SIPCC thread using a pointer,critical 
148009,WebRTC: Use-after-free in VP8 Block Decoding,critical 
82882,Assertion failure: i < Length() (invalid array index) and crash [@mozilla::MediaEngineWebRTCAudioSource::Process],critical 
50729,Incorrect upvar access on trace involving top-level scripts,critical 
143503,AddressSanitizer: heap-use-after-free /builds/worker/workspace/build/src/dom/media/MediaManager.cpp:4419:7 in ChromeAffectingStateChanged,critical 
8694,Closing a TCP socket may fail with EINVAL.,critical 
146447,Crash [@ JSObject::getClass] with wasm,critical 
140815,Crash in xul.dll@0x2fa56f8 | mozilla::dom::CoalescedMouseMoveFlusher::WillRefresh,critical 
154639,Crash in [@ mozilla::gl::GLLibraryEGL::fMakeCurrent],critical 
142326,Crash in mozilla::ipc::MessageChannel::Clear | mozilla::ipc::MessageChannel::~MessageChannel | mozilla::dom::PContentParent::~PContentParent,critical 
129423,Crash in mozilla::dom::TabChild::RecvSwappedWithOtherRemoteLoader:,critical 
31657,[FIX]HashCodeAsUTF8 doesn't work right for non-BMP chars,critical 
39081,Overlay scripts compiled using principal of first document sourcing overlay,critical 
144271,Crash in mozalloc_abort | abort | webrender::texture_cache::TextureCache::update (assertion failed: descriptor.width > 0 && descriptor.height > 0),critical 
151695,Assertion failure: UncheckedUnwrap(frame)->is<SavedFrame>()  at js/src/vm/Debugger.h:421 with Debugger,critical 
40668,I can still steal your bank login (spoofing using <xul:popup>  take 2),critical 
139126,Crash in mozilla::layers::WebRenderBridgeChild::IPCOpen,critical 
139791,Crash in libc-2.19.so@0x36c37 from nsShmImage,critical 
127068,Firefox 47 spike in crashes in TppTimerpExecuteCallback  on ATI graphics cards,critical 
35548,Crash [@ args_resolve] assigning   y = arguments   in a generator  GCing  etc.,critical 
147011,Crash in IPCError-browser | RecvRequestPayment,critical 
161910,WebRTC DTLS fails between Nightly 75 and Release 73 or Beta 74 (if Nightly is DTLS client),critical 
144988,Assertion failure: !fun->hasInferredName()  at js/src/frontend/BytecodeEmitter.cpp:5492,critical 
60124,  Assertion failure: JSVAL_IS_DOUBLE(v)   with localStorage  __proto__ [@ nsStorage2SH::NewEnumerate],critical 
139535,Crash in mozilla::dom::HTMLMediaElement::WakeLockBoolWrapper::UpdateWakeLock,critical 
153615,Crash in [@ OOM | unknown | js::AutoEnterOOMUnsafeRegion::crash | js::TypeZone::addPendingRecompile],critical 
153820,Assertion failure: sInServoTraversal || NS_IsMainThread()  at /builds/worker/workspace/build/src/obj-firefox/dist/include/mozilla/ServoUtils.h:34,critical 
23209,[FIX]JS syntax error in XBL binding used twice crashes Mozilla,critical 
123663,SIGFPE in [@mozilla::mp3::MP3TrackDemuxer::OffsetFromFrameIndex],critical 
143708,heap-use-after-free in [@ mozilla::EditorEventListener::UninstallFromEditor],critical 
126633,crash in mozilla::WidevineVideoDecoder::InitDecode,critical 
120387,Crash while watching video resulting in missing profile,critical 
15632,trunk topcrash [@ nsRecyclingAllocator::AddToFreeList],critical 
48630,cert7.db/cert8.db   corruption   when importing a large certificate (>64K),critical 
127350,Crash in nvwgf2um.dll@0x1026fd and others,critical 
81756,crash in ReadInternetOption @ StringCchCopyNW,critical 
127913,Crash in @0x0 | CEnum::GetAdapterDisplayModeImpl,critical 
128246,Crash in `anonymous namespace''::wasapi_stream_stop,critical 
82422,Crash: mozalloc_abort | pthread_mutex_unlock | ?? (ABORT: NULL actor value passed to non-nullable param: file ipc/ipdl/PIndexedDBObject),critical 
141686,Crash in mozilla::gfx::DrawTargetD2D1::Flush,critical 
135516,Crash in mozilla::dom::CanvasRenderingContext2D::DrawWindow,critical 
155766,LeakSanitizer: [@ ShellPrincipals] with newGlobal,critical 
156073,Perma [tier 2] toolkit/components/url-classifier/tests/mochitest/test_socialtracking.html | test_socialtracking_annotate.html | application crashed [@ mozilla::gl::GLContext::BeforeGLCall(char const*) const],critical 
149878,Crash in mozilla::ipc::OptionalIPCStream::AssertSanity,critical 
143452,[Ubuntu] Browser tab crashes  when open a Nightly profile  while in a Guest session,critical 
138000,stylo: Crash in mozilla::ReflowInput::InitConstraints,critical 
157686,Assertion failure: cx_->isExceptionPending()  at js/src/frontend/BytecodeCompiler.cpp:94 with ES6 Modules,critical 
131523,Crash in mozilla::dom::PostMessageEvent::Run,critical 
118672,Stagefright: crash [@stagefright::SampleTable::setTimeToSampleParams],critical 
29225,[FIXr]Crash when visiting site [@ nsHTMLReflowState::ComputePadding],critical 
82243,Crash in dtls_FreeHandshakeMessages,critical 
43689,System slowdown following overactive windowserver (with Thunderbird and Firefox  but not Camino),critical 
11715,build crashes on startup with PAC enabled,critical 
45456,TM: Crash when JavaScript-Debugger is enabled [@ jsd_lock ],critical 
144272,Assertion failure: point.canPeek()  at js/src/vm/StructuredClone.cpp:648 or various crashes with invalid free,critical 
131497,WebGL crash: [@mozilla::WebGLTexture::CompressedTexSubImage],critical 
134288,Hit MOZ_CRASH(unexpected type) at js/src/jit/Lowering.cpp:2323,critical 
142966,cubeb_resampler_speex calls data callback while draining,critical 
138691,stylo: AddressSanitizer: attempting double-free [@ gtk_css_node_ensure_style.part.0],critical 
81552,Remote the app: and jar: protocols,critical 
62454,Assertion failure: LIR type error (start of writer pipeline): arg 1 of 'eqi' is 'i2d' which has type double (expected int): 0,critical 
160835,Assertion failure: (incMarkBits[i] & MarkBitMaskBothBits) != MarkBitMaskGrayOrBlack  at js/src/gc/Verifier.cpp:707 with grayRoot,critical 
83753,WebRTC crash [@VDCVideoNewPlugIn],critical 
12278,(nsIURI) nsStandardURL::SetFileName doesn't recalculate mPath,critical 
144374,Crash in mozilla::ipc::IPDLParamTraits<T>::Write,critical 
47453,Softoken cannot import certs with empty subjects and non-empty nicknames,critical 
135875,Crash in `anonymous namespace''::refill,critical 
129910,Assertion failure: !builder || !hasPendingIonBuilder()  at js/src/jit/BaselineJIT.h:492 with Proxy,critical 
137360,Crash in nsContentUtils::DispatchFocusChromeEvent,critical 
32554,Javascript library jsMath causes Firefox to crash [@ ClaimScope][@ WillDeadLock],critical 
52982,[HTML5][Patch] Crash [@ nsHtml5HtmlAttributes::getLocalName] with isindex attribute,critical 
53648,crash during ssl handshake in [@ intel_aes_decrypt_cbc_256],critical 
8464,Lockup on DOM processing with large TD widths,critical 
10077,infinite loop in profile manager when 2 XBL defined interfaces are used,critical 
24310,cleanup business of internal vs. external definition of nsAString,critical 
129168,Crash [@ js::jit::ICEntry::pc] or Crash [@ js::TypeMonitorResult] with Debugger,critical 
31683,crash in [@ strchr - nsNSSCertificateDB::getCertNames] on cert without nickname,critical 
20803,crashes in genname.c after memory allocation failures,critical 
14378,Blogger's POST&PUBLISH button crashes Mozilla,critical 
159786,Compare and vet Browsertime tp6-1-c regular vs. conditioned-profile tp6-c-1-condprof runs (on at least OS X),critical 
134058,Crash in java.lang.NullPointerException: Null shared memory buffer at org.mozilla.gecko.mozglue.SharedMemBuffer.nativeReadFromDirectBuffer(Native Method),critical 
128221,Crash in OOM | large | mozalloc_abort | mozalloc_handle_oom | moz_xmalloc | mp4parse_new,critical 
141661,Crash in mozilla::layers::HostIPCAllocator::SendPendingAsyncMessages,critical 
51626,Crash [@ js_Interpret] or   Assertion failure: script->nfixed == 2  at ../jsinterp.cpp  ,critical 
26179,crash if CSSStyleSheet::insertRule is used with an empty string,critical 
93584,ss->ssl3.hs.ws assertion in ssl3_AuthCertificateComplete is too strict,critical 
159248,Assertion failure: CurrentThreadCanAccessRuntime(cx->runtime())  at js/src/threading/ProtectedData.cpp:65,critical 
47914,Crash in [@ nsCOMPtr_base::assign_from_helper] (with nsGlobalWindow::ResumeTimeouts and nsGlobalWindow::IsInModalState,critical 
10410,crypto.generateCRMFRequest used to generate DSA request: crash,critical 
142199,Startup crash in banksafe64.dll on Firefox 57.0.1 with G Data Security Software,critical 
57821,Browser crashes when opening http://html5test.com/  [@ CallQueryInterface<nsISupports  nsXPCOMCycleCollectionParticipant>(nsISupports*  nsXPCOMCycleCollectionParticipant**) ],critical 
51626,  Assertion failure: kind == JSLOCAL_VAR  at ../jsfun.cpp   with eval  for...in,critical 
143991,webrender: ~instant crash watching any video,critical 
7850,Crash after submitting form,critical 
135056,Crash in Abort | corrupted actor state | mozalloc_abort | NS_DebugBreak | mozilla::ipc::LogicError | mozilla::net::PStunAddrsRequestParent::SendOnStunAddrsAvailable,critical 
155792,Assertion failure: isGcMarkingTracer || IsBufferGrayRootsTracer(trc) || IsUnmarkGrayTracer(trc) || IsClearEdgesTracer(trc)  at js/src/gc/Marking.cpp:244 with Debugger,critical 
26487,[FIXr]onblur=  window.close  <-- pressing tab makes it crash [@ PresShell::ScrollFrameIntoView],critical 
46839,Crash if page puts up an alert while trying to save it [@ nsObjCExceptionLogAbort - nsCocoaUtils::PrepareForNativeAppModalDialog],critical 
54186,All Enigmail versions are blocked by the SeaMonkey addons blocking list,critical 
126890,crash in tosqep.dll/tosqep64.dll (toshiba av library),critical 
127376,Crash in mozilla::MP4Demuxer::~MP4Demuxer,critical 
134596,Crash in mozilla::dom::PostMessageEvent::Run,critical 
134877,Assertion failure: this->is<T>()  at js/src/jsobj.h:568 with TypedObject,critical 
122436,UBSan: index out of bounds [@vp8_mb_init_dequantizer],critical 
66039,Timing attack on ECDSA (especially over binary curves),critical 
73233,crash while doing lots of system font fallback on 10.6/10.7,critical 
18730,browser crash when memory cache size set from zero to non-zero,critical 
45713,TM: regexp lastIndex property not traced correctly,critical 
137821,Crash in nsTHashtable<T>::Contains | mozilla::RestyleManager::ProcessRestyledFrames,critical 
33297,crash with iframe removing itself [@ nsAttrAndChildArray::Clear] [@ nsAttrAndChildArray::~nsAttrAndChildArray],critical 
158301,Crash in [@ PLDHashTable::Search | mozilla::dom::`anonymous namespace'::PrepareDatastoreOp::Cleanup],critical 
159146,Crash in [@ mozilla::dom::BrowserParent::GetContentPrincipal],critical 
9335,nspr client branch doesn't link on osx built with gcc,critical 
48836,Missing write barrier in js_DefineNativeProperty on global object,critical 
154717,Assertion failure: collectCoverage()  at js/src/vm/Realm.cpp:341,critical 
122436,UBSan: index out of bounds [@vp8_loop_filter_row_simple],critical 
83268,Webrtc in NACK mode resends packets and SRTP rejects re-encoding a packet with the same sequence number,critical 
135927,index out of bounds [@ mp4parse_get_indice_table],critical 
156305,LeakSanitizer: [@ js::jit::BaselineDebugModeOSRInfo] with Debugger,critical 
71236,SSL connections do not work correctly when not managed by the socket transport service (including especially when the socket is not non-blocking),critical 
7185,tree widgets only have one column,critical 
112938,Firefox 36 fails to build in VS2010 SP1 while compiling MediaSourceDecoder.h,critical 
34577,GC hazard in cloning block chains,critical 
100804,Reading from multiple datastores does not work,critical 
140714,Crash in mozilla::dom::HTMLMediaElement::InitializeDecoderForChannel,critical 
161425,Mouse down events are consumed once Firefox is inactivated during composition of All Korean IME of Apple on Catalina,critical 
129399,Crash in adapt_probs,critical 
162807,Crash in [@ mozilla::dom::cache::Manager::Factory::Abort],critical 
136670,Crash [@ mozilla::gl::GLContextEGLFactory::Create ],critical 
52522,[HTML5] Crash [@ nsHtml5PendingNotification::nsHtml5PendingNotification(nsIContent*)] on Forbes.com,critical 
33092,[FIX]Crash [@ nsContentIterator::NextNode] involving reparenting XBL anonymous children,critical 
106743,[Loop] The video call shows a black image after few seconds of call,critical 
160119,Make sure the condprofclient picks mozilla-central artifacts by default,critical 
160631,ignorehttpserrors.spec.js:30:5 - FAILED while running   beforeEach   in suite   Firefox ignoreHTTPSErrors  ,critical 
49681,  Assertion failure: isInt32(*p)   with simple testcase,critical 
17194,Crash selecting themes [@ JS_GetScriptFilename] [@ JS_HashString] Trunk,critical 
34705,crashes finalizing plugin scriptability objects inside js_GC [@ _PR_MD_ATOMIC_DECREMENT] [@ _PR_DarwinPPC_AtomicDecrement()] [@ 0x6c707538],critical 
67524,Crash [@ nsLayoutUtils::GetStyleFrame(nsIFrame*) ]  when printing with tfoot::after position:fixed,critical 
41335,cairo: wrong type of struct passed to cairo_surface_get_extents(),critical 
127761,Crash in mozilla::dom::PBlobChild::DestroySubtree,critical 
141559,Crash in nsTHashtable<T>::s_ClearEntry | PLDHashTable::RawRemove | mozilla::places::History::RegisterVisitedCallback,critical 
136644,AddressSanitizer: heap-use-after-free /home/worker/workspace/build/src/gfx/skia/skia/src/opts/SkBitmapProcState_opts_SSSE3.cpp:291:9 in ProcessTwoPixelPairs<false>,critical 
130167,gmail service workers crash nightly 20160909030428 [@ mozilla::net::InterceptedChannelContent::ResetInterception ],critical 
12791,nsStandardUrl not thread-safe Assertion [@nsResProtocolHandler::ResolveURI],critical 
19371,Simple javascript crashes Mozilla (window.onerror),critical 
27511,nsAutoPopupStatePusher having two layouts causes problems,critical 
21803,[FIXr]crash [@ MathMLElementFactoryImpl::CreateInstanceByTag] opening MathML + CSS page,critical 
94635,Misissued Google certificates from DCSSI,critical 
147857,AddressSanitizer: heap-use-after-free [@ Id] with READ of size 4 through [@ mozilla::camera::PCamerasChild::SendGetCaptureDevice],critical 
141687,Crash in mozilla::net::HttpChannelParentListener::OnDataAvailable,critical 
148318,Assertion failure: !JS_IsExceptionPending(cx)  at js/src/jsexn.h:130 with stackTest,critical 
162193,webRequest listeners are not called for subresources loaded by file:// pages,critical 
136772,Crash in js::gc::AtomMarkingRuntime::markAtom,critical 
84369,Make some DataChannels assertions fatal in opt/release builds  at least for now,critical 
123998,Crash in mp4_demuxer::MP4Metadata::GetNumberTracks - Add diagnostic assertions,critical 
157841,Crash in [@ mozilla::a11y::HyperTextAccessible::FindOffset],critical 
35064,rsa signature verification ignores garbage bytes (CVE-2006-4340),critical 
82116,No longer enough space in /system to perform a full update,critical 
16862,Microsoft Narrator hangs Mozilla,critical 
76075,Frequent browser_dbg_debugger-tab-switch.js | leaked window property: _scriptDebugger and 87 more test failures,critical 
156689,Crash in [@ OOM | large | NS_ABORT_OOM | nsTSubstring<T>::SetLength],critical 
98168,audio/video sync busted in webrtc.org upstream 3.41 update,critical 
132267,Login/Password not updated if   Saved Logins   has stored http and https for this site,critical 
132420,Crash in InvalidArrayIndex_CRASH | nsDocument::NotifyIntersectionObservers,critical 
145963,Assertion failure: isTenured()  at js/src/gc/Cell.h:193,critical 
160964,Strip the TelemetryClientId and TelemetryServerURL annotations from the crash submissions,critical 
122436,UBSan: index out of bounds [@vp8_loop_filter_row_normal],critical 
7416,dynamic library backwards compatibility not tested,critical 
28049,Invalidate accessibility subtree for frame visibility/display style changes,critical 
152849,Crash in [@ nsContentSecurityManager::IsOriginPotentiallyTrustworthy] via nsContentUtils::HttpsStateIsModern,critical 
133905,Intermittent dom/canvas/test/test_canvas.html | application crashed [@ mozilla::gfx::LoadRemainder_NEON],critical 
160453,Assertion failure: isDouble()  at dist/include/js/Value.h:808 with Debugger,critical 
17323,Mozilla crashes [@ GDI32.DLL][@ nsDrawingSurfaceWin::Lock],critical 
142942,Crash in nsNSSSocketInfo::SetNPNList,critical 
46123,  Assertion failure: pos == GET_UINT16(pc)   decompiling function with array comprehension,critical 
132907,Null-deref in [@ HTMLMediaElement::StreamCaptureTrackSource::GetCORSMode],critical 
130424,[e10s] The selected value does not appear when open the <select> popup,critical 
20498,Crash importing a PKCS#12 file,critical 
158482,Crash in [@ JSRope::flatten],critical 
93202,CERT_CacheOCSPResponseFromSideChannel fails to set error code in some cases when returning SECFailure,critical 
148318,Assertion failure: resultCapability.resolve()  at js/src/builtin/Promise.cpp:3016,critical 
30712,Pressing Enter in the update wizard moves forward regardless of update state,critical 
162168,audio-playing wakelock isn't being created on Windows,critical 
134238,Crash in CleanupPerAppKey | `anonymous namespace''::wasapi_stream_render_loop,critical 
154258,Race condition in google_breakpad::CrashGenerationServer::AddClient leading to UAF write in broker (Sandbox escape / LPE),critical 
3730,crash after invoking a dynamically created menu item,critical 
141458,crash near null [@ IsList],critical 
128453,Intermittent caught OS error 2: The system cannot find the file specified while running ['unzip'  '-q'  '-o'  u'c:\\jenkins\\workspace\\mozilla-central_functional\\build\\firefox-50.0a1.en-US.win32.common.tests.zip'  '-d'  'c:\\jenkins\\workspace\\,critical 
10590,Address bar should show path/query %-unescaped so non-ASCII URLs are readable,critical 
23800,[FIXr]Crash on HTMLSelectElement.add when before param is option in different select element,critical 
148754,Crash in InvalidArrayIndex_CRASH | nsTArray_Impl<T>::RemoveElementsAt | nsSHistory::AddEntry,critical 
6623,modutil needs to open secmod.db with temp cert & key db's,critical 
157637,Crash in [@ OOM | large | NS_ABORT_OOM | mozilla::safebrowsing::ProtocolParserProtobuf::AppendStream],critical 
138770,Crash in mozilla::AbstractThread::DispatchDirectTask,critical 
153490,Assertion failure: !JS_IsDeadWrapper(origTarget) (We don't want a dead proxy in the wrapper map)  at js/src/proxy/CrossCompartmentWrapper.cpp:549,critical 
127506,IndexedDB IDB Request Send__delete__ operation crashes when attempting to send too much data via an IPC pipe,critical 
140741,Crash in js::GetOwnPropertyDescriptor,critical 
148037,a memory region is not cleared completely: memset uses an incorrect third parameter. Bad.,critical 
129170,WebAudio negative-size-param crash: [@mozilla::dom::AudioNode::DisconnectFromOutputIfConnected],critical 
34475,EIP hijack in FF 1.5.0.5 -- crash [@ 0x20202113] called by JS_SetPrivate,critical 
153259,Spidermonkey: IonMonkey leaks JS_OPTIMIZED_OUT magic value to script,critical 
30226,XMLHttpRequest allows dangerous request headers to be set,critical 
82911,Blocklist with severity CTP for all versions of Java due to zero-day remote code execution vulnerability being actively exploited,critical 
145247,Crash in InvalidArrayIndex_CRASH | nsTArray_Impl<T>::operator[] | mozilla::MediaEngineWebRTCMicrophoneSource::Stop,critical 
160479,Assertion failure: (lazy & MatchedFlagsMask) == (nonLazy & MatchedFlagsMask)  at frontend/BytecodeCompiler.cpp:977,critical 
141484,Assertion failure: CurrentThreadCanAccessRuntime(cx->runtime())  at js/src/threading/ProtectedData.cpp:47 with evalInCooperativeThread,critical 
155564,Crash in [@ mozilla::WSRunObject::InsertText],critical 
122924,Crash [@ mozilla::dom::MediaStreamTrackBinding::applyConstraints_promiseWrapper],critical 
33349,HTMLContentSink::EndContext. SeaMonkey Trunk Browser crash if JavaScript is turned off,critical 
20677,obsolete entries in mozilla/directory/c-sdk/ldap/build/.cvsignore,critical 
161477,Collect telemetry on the bandwidth used for search requests and responses,critical 
129503,Crash in nsXPCWrappedJS::nsXPCWrappedJS,critical 
149317,Crash Report [@ mozalloc_abort | abort | __rust_start_panic | rust_begin_unwind ]  @ webrender::texture_cache::TextureCache::get,critical 
149368,SUMMARY: AddressSanitizer: heap-use-after-free /builds/worker/workspace/build/src/media/mtransport/third_party/nICEr/src/ice/ice_media_stream.c:772:48 in nr_ice_media_stream_component_failed,critical 
143532,Assertion failure: factor >= minRatio  at js/src/jsgc.cpp:1855 with gcparam,critical 
33273,lock reentrancy through nsCacheEntryDescriptor::Close (deadlock),critical 
144786,IME crash on text input with e10s,critical 
153260,Assertion failure: state() == JS::PromiseState::Rejected  at js/src/builtin/Promise.h:124,critical 
140793,Crash in mozilla::dom::quota::QuotaManager::GetQuotaObject due to diagnostic assert,critical 
142713,Assertion failure: scope <= JS::StructuredCloneScope::SameProcessDifferentThread  at js/src/vm/StructuredClone.cpp:1253,critical 
79941,WebRTC Assertion failure: mod != NULL  at pk11slot.c:1766,critical 
152082,Constant pools can be inserted in the middle of Jump tables,critical 
47993,Crash [@ nsTreeContentView::InsertRow] with <xul:tree> and <option>,critical 
29202,code to release nsISupportsWeakReference wrapped JS objects crashes when GC repeats,critical 
11052,<tbody> and display:table-row produce crash [@ BasicTableLayoutStrategy::AssignNonPctColumnWidths],critical 
155257,MediaManager::GetUserMediaWindowListener API is a bit of a footgun,critical 
155615,Hit MOZ_CRASH(Association for 0x17bf9fd8c100 ObjectSlots has different size: expected 0x10 but got 0x8) at js/src/gc/Zone.cpp:593,critical 
129810,Invalid array access in MediaEngineCameraVideoSource::GetCapability(),critical 
136953,INPUT_EVENT_RESPONSE_COALESCED_MS Should be opt-out by default,critical 
131398,receive ondisconnect event shortly after chrome.runtime.connectNative,critical 
151058,Crash [@ js::ObjectGroupRealm::checkNewTableAfterMovingGC] or Assertion failure: ptr.found() && &*ptr == &r.front()  at vm/ObjectGroup.cpp:1957,critical 
112633,Firefox crash in mozilla::MediaCacheStream::BlockList::RemoveBlock(int),critical 
135724,Crash in mozilla::MediaCacheStream::BlockList::RemoveBlock,critical 
18169,[FIX]Crash if page sets display:inline on *|*:-moz-viewport,critical 
143276,Hit MOZ_CRASH(Bad stub kind) at js/src/jit/BaselineDebugModeOSR.cpp:789 with Debugger,critical 
33554,[FIX]UUID generator is nonrandom on x86-64,critical 
20831,Caret can disappear in css-enabled html editor,critical 
60614,Javascript JIT engine crashes when array initialiser too large,critical 
159097,Crash in [@ js::wasm::Instance::callExport],critical 
45356,JSOP_IN's record method (and others) need to null-guard JSVAL_OBJECT-mapped types to prevent crashes [@ js_HasNamedProperty],critical 
19449,M130B Trunk crash when executing javascript command onmouseover [@ nsEventStateManager::GenerateMouseEnterExit ] [@ nsEventStateManager::DispatchMouseEvent],critical 
146758,Crash in [@ CrashReporter::TerminateHandler | std::__terminate][@ nsPrintSettingsX::SetToFileName] when printing to file on MacOS,critical 
140639,Assertion failure: MOZ_ASSERT(isNative()) in in js::NativeObject::lookup,critical 
49401,shutdown hang  high cpu  no open imap connections,critical 
134726,Potential Skia overflow due to round_asymmetric_to_int bug,critical 
142431,Crash in webrtc::FloatS16ToFloat,critical 
143379,Crash in igd10umd64.dll,critical 
130860,Crash in mozilla::safebrowsing::Classifier::UpdateHashStore,critical 
144735,Assertion failure: currentOffset() - trapOffset == WasmTrapInstructionLength  at js/src/jit/MacroAssembler.cpp:3380,critical 
53036,Password Number and Letter combos flash in clear text when password manager fills in password field,critical 
1043,Core dump performing update,critical 
113529,crash in OOM | large from [@ mp4_demuxer::MP4Demuxer::Init()],critical 
153081,Crash in [@ r_assoc_fetch_bucket],critical 
142892,DOMPrefs depends on Unified Build order for header inclusion,critical 
163142,Assertion failure: size == fr.dynamicHeight()  at wasm/WasmBaselineCompile.cpp:4536 or UndefinedBehaviorSanitizer: mozilla/Vector.h:482:12: runtime error: addition of unsigned offset to 0x7ffcb3284d78 overflowed to 0x7ffc93284d86,critical 
143532,Crash [@ js::CompartmentChecker::check] with OOM and ES6 Module,critical 
138080,stylo: Crash in InvalidArrayIndex_CRASH | nsTArray_Impl<T>::ElementAt | mozilla::ServoCSSRuleList::GetRule,critical 
145068,Crash [@ JS::GetRealmPrivate(JS::Realm*)],critical 
153388,Intermittent org.mozilla.geckoview.test.SelectionActionDelegateTest.selectAll[#text] | application crashed [@ mozilla::a11y::DocAccessibleParent::RecvBatch(unsigned long long const&  nsTArray<mozilla::a11y::BatchData>&&)],critical 
9977,[fix] crash in GetNearestContainingBlock(),critical 
11385,Crash when no implementation for class created with new,critical 
131552,Crash in mozilla::dom::HTMLMediaElement::NotifyAudioPlaybackChanged,critical 
133446,[e10s] Crash in IPCError-browser | PHttpChannel::Msg_SetPriority Route error: message sent to unknown actor ID,critical 
